title,author,price,pages,reviews,avg_rating,seller,value_per_page,link,asin,wishlist_name,format,scraped_timestamp
The Greatest Novels of Mark Twain (Deluxe Hardbound Edition),Mark Twain,759.0,984,632,4.5,Cocoblu Retail,0.7713414634146342,https://www.amazon.in/dp/9388810457/?coliid=I2T4OXNLOLV029&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9388810457,Hardcover Books,"Hardcover

₹759.00",2025-09-22T12:43:36.849592
The Platform Delusion: Who Wins and Who: Who Wins and Who Loses in the Age of Tech Titans,Jonathan A. Knee,689.0,272,118,4.3,Global Book Store,2.5330882352941178,https://www.amazon.in/dp/0593189434/?coliid=I1L1LY10PG1H67&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0593189434,Hardcover Books,"Hardcover

₹689.00",2025-09-22T12:43:37.372027
The Slight Edge,"Jeff Olson, John David Mann",1099.0,276,9016,4.7,Kinokuniya_Internationals,3.9818840579710146,https://www.amazon.in/dp/1626340463/?coliid=I38X2DCW12ADSR&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1626340463,Hardcover Books,"Hardcover

₹1,099.00",2025-09-22T12:43:38.343089
"Endless Customers: A Proven System to Build Trust, Drive Sales, and Become the Market Leader",Marcus Sheridan,2115.0,267,64,4.9,Cocoblu Retail,7.921348314606742,https://www.amazon.in/dp/1394282788/?coliid=I1IIKS8ZJIT7TY&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1394282788,Hardcover Books,"Hardcover

₹2,115.00",2025-09-22T12:43:47.598328
In This Economy?: How Money and Markets Really Work,Kyla Scanlon,,304,438,4.3,,,https://www.amazon.in/dp/1529146607/?coliid=I2Z6N1QTWQWPSK&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1529146607,Hardcover Books,"Hardcover

from ₹1,455.97",2025-09-22T12:43:48.709713
Dawn of Everything: A New History of Humanity,"David Graeber, David Wengrow",2678.0,704,6622,4.5,Cocoblu Retail,3.803977272727273,https://www.amazon.in/dp/0374157359/?coliid=I1TUQ4MKLWIT2E&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0374157359,Hardcover Books,"Hardcover

₹2,678.00",2025-09-22T12:43:50.231896
Human Edge in the AI Age: Eight Timeless Mantras for Success | By the Bestselling Author of Winning in the Digital Age and Mastering the Data Paradox,Nitin Seth,499.0,496,511,4.9,Cocoblu Retail,1.0060483870967742,https://www.amazon.in/dp/0143477587/?coliid=IFS705P7MR8B2&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0143477587,Hardcover Books,"Hardcover

₹499.00",2025-09-22T12:43:50.334811
"Elevate: Unlock Your Extraordinary Potential | Includes Tools, Strategies, and Insights to Build Success, Lead with Purpose, and Prioritize Well-being","Shannah Kennedy, Colleen Callander",412.0,387,16,4.8,Cocoblu Retail,1.0645994832041343,https://www.amazon.in/dp/0143468359/?coliid=I323LJW9FAA5Z3&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0143468359,Hardcover Books,"Hardcover

₹412.00",2025-09-22T12:43:58.530571
Stop Lying to Yourself: 101 Hard Truths to Help You Change Your Life,Simon Gilham,366.0,208,229,4.6,Cocoblu Retail,1.7596153846153846,https://www.amazon.in/dp/1529939194/?coliid=I2DRN6PKB2UKEZ&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1529939194,Hardcover Books,"Hardcover

₹366.00",2025-09-22T12:43:59.059395
UKEIRERU: HAPPINESS AND ACCEPTANCE THROUGH JAPANESE WISDOM,Scott Haas,426.0,256,85,4.4,Cocoblu Retail,1.6640625,https://www.amazon.in/dp/1529338786/?coliid=I3SNF3I6NU3COQ&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1529338786,Hardcover Books,"Hardcover

₹426.00",2025-09-22T12:44:01.379498
THE BOOK OF ICHIGO ICHIE,"Francesc Miralles, Héctor García",347.0,208,2299,4.6,Cocoblu Retail,1.6682692307692308,https://www.amazon.in/dp/1529401291/?coliid=I16QIKNO9WVATV&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1529401291,Hardcover Books,"Hardcover

₹347.00",2025-09-22T12:44:05.776176
"Kaizen: The Japanese Method for Transforming Habits, One Small Step at a Time",Sarah Harvey,449.0,272,1561,4.6,Cocoblu Retail,1.650735294117647,https://www.amazon.in/dp/1529005353/?coliid=IHSBYRIDA6I27&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1529005353,Hardcover Books,"Hardcover

₹449.00",2025-09-22T12:44:10.483079
Oneness With All Life,Eckhart Tolle,543.0,176,2114,4.7,Cocoblu Retail,3.085227272727273,https://www.amazon.in/dp/0241373824/?coliid=I24A3PAQYYVJ3A&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0241373824,Hardcover Books,"Hardcover

₹543.00",2025-09-22T12:44:10.569206
The Creature from Jekyll Island: A Second Look at the Federal Reserve,G Edward Griffin,2903.0,626,1244,4.7,Repro Books-On-Demand,4.637380191693291,https://www.amazon.in/dp/0912986468/?coliid=I2NU7R7YRLO0XM&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0912986468,Hardcover Books,"Hardcover

₹2,903.00",2025-09-22T12:44:11.998688
From Impossible to Inevitable: How Saas and Other Hyper-Growth Companies Create Predictable Revenue,"Aaron Ross, Jason Lemkin",1671.0,336,275,4.4,Cocoblu Retail,4.973214285714286,https://www.amazon.in/dp/1119531691/?coliid=I2000P96YNRJAH&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1119531691,Hardcover Books,"Hardcover

₹1,671.00",2025-09-22T12:44:16.349344
Meditations by Marcus Aurelius (Deluxe Hardbound Edition),Marcus Aurelius,282.0,304,3108,4.4,Cocoblu Retail,0.9276315789473685,https://www.amazon.in/dp/9354407269/?coliid=I30AGM19PK3N68&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9354407269,Hardcover Books,"Hardcover

₹282.00",2025-09-22T12:44:21.636293
Crime and Punishment (Deluxe Hardbound Edition),Fyodor Dostoevsky,531.0,568,15431,4.5,Cocoblu Retail,0.9348591549295775,https://www.amazon.in/dp/9354403794/?coliid=IBNC5TFIWDUQV&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9354403794,Hardcover Books,"Hardcover

₹531.00",2025-09-22T12:44:21.655557
Letters from a Stoic (Deluxe Hardbound Edition) by Seneca – Stoicism | Personal Development |Practical Wisdom | Classic Literature,Seneca,284.0,256,5570,4.5,Cocoblu Retail,1.109375,https://www.amazon.in/dp/9358566744/?coliid=I1RG07SILQUP5Q&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9358566744,Hardcover Books,"Hardcover

₹284.00",2025-09-22T12:44:23.304825
The Prince (Deluxe Hardbound Edition),Niccolo Machiavelli,284.0,176,486,4.6,Cocoblu Retail,1.6136363636363635,https://www.amazon.in/dp/9354406688/?coliid=IDFX8PM604IYD&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9354406688,Hardcover Books,"Hardcover

₹284.00",2025-09-22T12:44:26.519101
Crime and Punishment by Fyodor Dostoevsky: Powerful Psychological Thriller | Russian Classic on Guilt & Redemption | Premium Hardbound Collector's Edition,Fyodor Dostoyevsky,273.0,512,242,4.5,Cocoblu Retail,0.533203125,https://www.amazon.in/dp/9815162497/?coliid=I1UYRWV43FI2W3&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9815162497,Hardcover Books,"Hardcover

₹273.00",2025-09-22T12:44:30.434779
Pride and Prejudice by Jane Austen (Deluxe Hardbound Edition) – Classic Victorian Literature| Must-read for Literature Lovers,Jane Austen,593.0,520,3149,4.6,Cocoblu Retail,1.1403846153846153,https://www.amazon.in/dp/938777967X/?coliid=IAG6A3KVE9LU1&colid=31VZFN51IPTZX&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,938777967X,Hardcover Books,"Hardcover

₹593.00",2025-09-22T12:44:33.055594
Folktales from India Penguin Premium Classic Edition,A K Ramanujan,537.0,456,288,4.5,Repro Books-On-Demand,1.1776315789473684,https://www.amazon.in/dp/0670098124/?coliid=I17DA9KILMWXOW&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0670098124,Hardcover Books,"Hardcover

₹537.00",2025-09-22T12:44:34.952522
