title,author,price,pages,reviews,avg_rating,value_per_page,link,asin,wishlist_name,format,scraped_timestamp
Principles,Ray Dalio,920.0,592,18120,4.6,1.554054054054054,https://www.amazon.in/dp/1501124021/?coliid=I392PMYBKJHQAF&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1501124021,Hardcover Books,"Hardcover

₹954.00",2025-07-21T19:58:13.329178
"Limitless: Upgrade Your Brain, Learn Anything Faster, and Unlock Your Exceptional Life",Jim Kwik,470.0,344,18510,4.6,1.3662790697674418,https://www.amazon.in/dp/9388302427/?coliid=IX9AKFAOQRIPK&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9388302427,Hardcover Books,"Hardcover

₹470.00",2025-07-21T19:58:15.145335
Founder's Office / 150+ Impactful Lessons To Drive Better Business Results,Sarthak Ahuja,332.0,280,154,4.2,1.1857142857142857,https://www.amazon.in/dp/8196222351/?coliid=I23Z9W3M0I7AXY&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,8196222351,Hardcover Books,"Paperback

₹332.00",2025-07-21T19:58:15.779706
Principles For Dealing With The Changing World Order,Ray Dalio,920.0,576,7996,4.6,1.5972222222222223,https://www.amazon.in/dp/1471196690/?coliid=I3L019HL5KGMLG&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1471196690,Hardcover Books,"Hardcover

₹948.00",2025-07-21T19:58:16.167072
The Constitution of India (Deluxe Hardbound Edition) (Latest and Updated),Various,399.0,416,850,4.6,0.9591346153846154,https://www.amazon.in/dp/9358560746/?coliid=I1S6TYCIKGWSFG&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9358560746,Hardcover Books,"Hardcover

₹399.00",2025-07-21T19:58:24.954058
"Boy, The Mole, The Fox and The Horse, Th",Charlie Mackesy,800.0,128,72444,4.7,6.25,https://www.amazon.in/dp/1529105102/?coliid=I2RRO8NJ0BJB1E&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1529105102,Hardcover Books,"Hardcover

₹800.00",2025-07-21T19:58:25.222003
Make Your Bed,William H. McRaven,280.0,144,23106,4.5,1.9444444444444444,https://www.amazon.in/dp/0718188861/?coliid=I2PNYCJVAH0IN9&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0718188861,Hardcover Books,"Hardcover

₹280.00",2025-07-21T19:58:25.434249
The Interpretation of Dreams by Sigmund Freud (Deluxe Hardbound Edition),Sigmund Freud,499.0,472,444,4.5,1.0572033898305084,https://www.amazon.in/dp/9358560843/?coliid=I2320JOA6QECIB&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9358560843,Hardcover Books,"Hardcover

₹499.00",2025-07-21T19:58:26.312173
The Comfort Crisis: Embrace Discomfort T,Michael Easter,824.49,320,7692,4.7,2.57653125,https://www.amazon.in/dp/0593138767/?coliid=IOFEP0RXR1KP5&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0593138767,Hardcover Books,"Hardcover

₹824.49",2025-07-21T19:58:35.865060
"The Power of Self-Discipline: 5-Minute Exercises to Build Self-Control, Good Habits, and Keep Going When You Want to Give Up",Peter Hollins,1247.0,250,460,4.3,4.988,https://www.amazon.in/dp/1647433037/?coliid=I2UI296DWM2HPK&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1647433037,Hardcover Books,"Hardcover

₹1,247.00",2025-07-21T19:58:38.170047
Crash : Lessons from the Entry and Exit: Lessons from the entry and exit of CEOs,R Gopalakrishnan,405.0,288,86,4.1,1.40625,https://www.amazon.in/dp/0670090778/?coliid=I9B5L1IYKO1N6&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0670090778,Hardcover Books,"Hardcover

₹405.00",2025-07-21T19:58:38.477127
The Innovation Stack: Building an Unbeatable Business One Crazy Idea at a Time,Jim McKelvey,671.0,288,608,4.6,2.329861111111111,https://www.amazon.in/dp/0593086732/?coliid=I11SPPMUZDGH6U&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0593086732,Hardcover Books,"Hardcover

₹671.00",2025-07-21T19:58:40.144385
Who,"Geoff Smart, Randy Street",899.0,208,2531,4.6,4.322115384615385,https://www.amazon.in/dp/0345504194/?coliid=I3RTK22LON47FX&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0345504194,Hardcover Books,"Hardcover

₹899.00",2025-07-21T19:58:47.316561
Ambuja Story,Narotam Sekhsaria,499.99,368,403,4.7,1.3586684782608696,https://www.amazon.in/dp/9354890334/?coliid=IJ4MKN64PV7W3&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9354890334,Hardcover Books,"Hardcover

₹499.99",2025-07-21T19:58:49.133682
Saying No to Jugaad,"T N Hari, M S Subramanian",393.0,194,297,4.3,2.0257731958762886,https://www.amazon.in/dp/9389351081/?coliid=ISPDCVH4UBII3&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9389351081,Hardcover Books,"Hardcover

₹382.50",2025-07-21T19:58:50.367532
Profit First,Mike Michalowicz,880.0,224,8295,4.6,3.9285714285714284,https://www.amazon.in/dp/073521414X/?coliid=I3UCAG54X93WN8&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,073521414X,Hardcover Books,"Hardcover

₹880.00",2025-07-21T19:58:51.083038
Made to Stick,"Chip Heath, Dan Heath",1499.0,336,5261,4.6,4.461309523809524,https://www.amazon.in/dp/1400064287/?coliid=I3P4H7WHDD2Y64&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1400064287,Hardcover Books,"Hardcover

₹1,499.00",2025-07-21T19:58:57.422949
The 7 Habits Of Highly Effective People Hardback,Stephen R. Covey,799.0,391,2002,4.2,2.0434782608695654,https://www.amazon.in/dp/1476740054/?coliid=IUQZ9VRQXWMNI&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1476740054,Hardcover Books,"Hardcover

₹799.00",2025-07-21T19:58:57.711279
Bridgital Nation: Solving Technology's P,"N. Chandrasekaran, Roopa Purushothaman",586.49,344,354,4.4,1.7049127906976744,https://www.amazon.in/dp/067009336X/?coliid=I14P3LX7AHNLCN&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,067009336X,Hardcover Books,"Hardcover

₹586.49",2025-07-21T19:59:01.050032
Diamonds In The Dust: Consistent Compoun,"Saurabh Mukherjea, , ",385.0,256,2511,4.4,1.50390625,https://www.amazon.in/dp/0670095303/?coliid=IUDLEF7M84SSY&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0670095303,Hardcover Books,"Hardcover

₹385.00",2025-07-21T19:59:02.392687
The Bengalis: A Portrait of a Community,Sudeep Chakravarti,641.0,496,261,4.4,1.2923387096774193,https://www.amazon.in/dp/9386021048/?coliid=I2UT3V1SPY9Q4O&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9386021048,Hardcover Books,"Hardcover

₹641.00",2025-07-21T19:59:07.550412
Grand Delusions: A Short Biography of Kolkata,Indrajit Hazra,299.0,156,151,4.2,1.9166666666666667,https://www.amazon.in/dp/9382277285/?coliid=I37M036G5X814&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9382277285,Hardcover Books,"Hardcover

₹299.00",2025-07-21T19:59:07.889747
Hooghly: The Global History of a River,Robert Ivermee,385.0,272,169,4.5,1.4154411764705883,https://www.amazon.in/dp/9354223141/?coliid=I1IR91W2HTE81P&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9354223141,Hardcover Books,"Hardcover

₹385.00",2025-07-21T19:59:11.283434
"Planning the City – Urbanization and Reform in Calcutta, c. 1800 – c. 1940",Partho Datta,502.0,352,10,4.4,1.4261363636363635,https://www.amazon.in/dp/8189487906/?coliid=I2EFFUB4T0S8DT&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,8189487906,Hardcover Books,"Hardcover

₹502.00",2025-07-21T19:59:11.740091
Making Websites Win: Apply the Customer-Centric Methodology That Has Doubled the Sales of Many Leading Websites,"Karl Blanks, Ben Jesson",759.0,351,500,4.7,2.1623931623931623,https://www.amazon.in/dp/154450053X/?coliid=I1895RF7KTNBRJ&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,154450053X,Hardcover Books,"Hardcover

₹759.00",2025-07-21T19:59:17.713726
Make it Stick: The Science of Successful Learning,Peter C. Brown,2147.0,336,4414,4.6,6.3898809523809526,https://www.amazon.in/dp/0674729013/?coliid=I3RVOJJBOANL5X&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0674729013,Hardcover Books,"Hardcover

₹2,147.00",2025-07-21T19:59:18.975207
"Jab, Jab, Jab, Right Hook",Gary Vaynerchuk,695.0,224,3255,4.5,3.1026785714285716,https://www.amazon.in/dp/006227306X/?coliid=IATI0B4RMKD7P&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,006227306X,Hardcover Books,"Hardcover

₹695.00",2025-07-21T19:59:20.271937
Simon & Schuster Shoe Dog,Phil Knight,852.0,400,61025,4.6,2.13,https://www.amazon.in/dp/1471146707/?coliid=IMQBN7O1HFD2W&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1471146707,Hardcover Books,"Hardcover

₹852.00",2025-07-21T19:59:22.225607
Greatest Works of Rabindranath Tagore (Deluxe Hardbound Edition),Rabindranath Tagore,599.0,672,434,4.6,0.8913690476190477,https://www.amazon.in/dp/9389053366/?coliid=I3PHP7VTC7IAUG&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9389053366,Hardcover Books,"Hardcover

₹599.00",2025-07-21T19:59:29.616836
Ghachar Ghochar,"Vivek Shanbhag, Srinath Perur",279.0,124,1886,4.2,2.25,https://www.amazon.in/dp/9351776174/?coliid=IHGO318D8Z8CS&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9351776174,Hardcover Books,"Hardcover

₹279.00",2025-07-21T19:59:29.591223
The Hobbit and the Lord of the Rings,J.R.R. Tolkien,4164.0,1504,16474,4.7,2.768617021276596,https://www.amazon.in/dp/0544445783/?coliid=IAAC5TXRRAPWT&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0544445783,Hardcover Books,"Hardcover

₹4,164.00",2025-07-21T19:59:31.664106
Dopehri,"Pankaj Kapur, Rahul Soni",252.0,110,254,4.3,2.290909090909091,https://www.amazon.in/dp/9353570972/?coliid=I3W177E0E7IGRV&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9353570972,Hardcover Books,"Hardcover

₹249.99",2025-07-21T19:59:33.938635
The Midnight Library,Matt Haig,617.0,304,248241,4.4,2.0296052631578947,https://www.amazon.in/dp/1786892707/?coliid=I2KFKDA2ANSUGS&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1786892707,Hardcover Books,"Hardcover

₹617.87",2025-07-21T19:59:40.513731
"Sapiens A Graphic History, Volume 1: The Birth of Humankind (SAPIENS: A GRAPHIC HISTORY, 1)","Yuval Noah Harari, , ",793.0,248,2909,4.7,3.1975806451612905,https://www.amazon.in/dp/1787332810/?coliid=I2BAPCEQEBWN4L&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1787332810,Hardcover Books,"Hardcover

₹793.00",2025-07-21T19:59:40.749141
"Sapiens A Graphic History, Volume 2: The Pillars of Civilization (SAPIENS: A GRAPHIC HISTORY, 2)","Yuval Noah Harari, , ",697.0,256,1110,4.7,2.72265625,https://www.amazon.in/dp/1787333760/?coliid=I12V14GU7UUAYX&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1787333760,Hardcover Books,"Hardcover

₹697.00",2025-07-21T19:59:42.769186
"Little Book of Hygge, The",Meik Wiking,490.0,288,7327,4.5,1.7013888888888888,https://www.amazon.in/dp/0241283914/?coliid=I3F2KD6QF14YZ8&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0241283914,Hardcover Books,"Hardcover

₹490.00",2025-07-21T19:59:44.444992
The Maverick Effect: The Inside Story of India's IT Revolution,Harish Mehta,426.0,308,150,4.7,1.3831168831168832,https://www.amazon.in/dp/9354895298/?coliid=IBFPIP05DDUM1&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9354895298,Hardcover Books,"Hardcover

₹409.00",2025-07-21T19:59:51.085667
"The Story of Tata: 1868 to 2021 | An authorized account of the Tata family and their companies with exclusive interviews with Ratan Tata | Non-fiction Biography, Penguin Books",Peter Casey,435.0,228,653,4.6,1.9078947368421053,https://www.amazon.in/dp/0670090220/?coliid=I24HOG6YHIWIO&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0670090220,Hardcover Books,"Hardcover

₹405.00",2025-07-21T19:59:51.457381
Making Of Hero,Sunil Kant Munjal,465.0,252,249,4.5,1.8452380952380953,https://www.amazon.in/dp/9353026776/?coliid=I3FBK43ATFDON5&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9353026776,Hardcover Books,"Hardcover

₹465.00",2025-07-21T19:59:52.588068
War and Peace (Royal Collector's Edition) (Annotated) (Case Laminate Hardcover with Jacket),Leo Tolstoy,5156.0,1140,15,4.1,4.52280701754386,https://www.amazon.in/dp/1774760738/?coliid=I2HD88G36Q8H8G&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1774760738,Hardcover Books,"Hardcover

₹5,156.00",2025-07-21T19:59:54.260561
The Picture of Dorian Gray (Deluxe Hardbound Edition),Oscar Wilde,399.0,240,1915,4.7,1.6625,https://www.amazon.in/dp/9354402178/?coliid=I3O2L9M2V2WR1V&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9354402178,Hardcover Books,"Hardcover

₹399.00",2025-07-21T20:00:02.952534
Great Expectations (Deluxe Hardbound Edition),Charles Dickens,549.0,600,1192,4.5,0.915,https://www.amazon.in/dp/9388369173/?coliid=I1WARWILBOV0ZV&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9388369173,Hardcover Books,"Hardcover

₹549.00",2025-07-21T20:00:03.636204
Children Classics - The Picture of Dorian Gray - Illustrated Abridged Classics with Practice Questions (Om Illustrated Classics for Kids),Oscar Wilde,198.0,240,23162,4.5,0.825,https://www.amazon.in/dp/9384225363/?coliid=I1G3IN8YHBECKB&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9384225363,Hardcover Books,"Hardcover

₹198.00",2025-07-21T20:00:03.728669
The Essentials of Hinduism: An Introduction to All the Sacred Texts,Trilochan Sastry,371.0,272,331,4.6,1.3639705882352942,https://www.amazon.in/dp/0670096768/?coliid=I39E9W29N6WF26&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0670096768,Hardcover Books,"Hardcover

₹371.00",2025-07-21T20:00:05.212407
The Adventures of Huckleberry Finn : Illustrated Abridged Children Classic English Novel with Review Questions (Hardback) (Illustrated Classics),Mark Twain,199.0,240,155,4.5,0.8291666666666667,https://www.amazon.in/dp/935440331X/?coliid=I28V4UHVOKYCVM&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,935440331X,Hardcover Books,"Hardcover

₹199.00",2025-07-21T20:00:10.842763
Around The World In 80 Days: Abridged Novels With Review Questions,Jules Gabriel Verne,219.0,240,202,4.5,0.9125,https://www.amazon.in/dp/939039130X/?coliid=I3P8CPJW3LVLAB&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,939039130X,Hardcover Books,"Hardcover

₹219.00",2025-07-21T20:00:14.727251
The Game of Life and How to Play It (Deluxe Hardbound Edition),Florence Scovel Shinn,221.0,120,2835,4.5,1.8416666666666666,https://www.amazon.in/dp/9388118316/?coliid=IEFQ3K0AWRGC2&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9388118316,Hardcover Books,"Hardcover

₹221.00",2025-07-21T20:00:15.805232
Annihilation of Caste,"B.R. Ambedkar, General Press",237.0,144,395,4.7,1.6458333333333333,https://www.amazon.in/dp/9390492750/?coliid=I10F6UF1Z0ZEJ2&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9390492750,Hardcover Books,"Hardcover

₹237.00",2025-07-21T20:00:16.011652
Children Classics - The Secret Garden - Illustrated Abridged Classics with Practice Questions (Om Illustrated Classics for Kids),Frances Hodgson Burnett,212.0,240,19697,4.4,0.8833333333333333,https://www.amazon.in/dp/9385031619/?coliid=I1O5O2TXIZSUNT&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9385031619,Hardcover Books,"Hardcover

₹212.00",2025-07-21T20:00:22.346009
The Holy Geeta,Swami Chinmayananda,799.0,1254,2232,4.5,0.6371610845295056,https://www.amazon.in/dp/817597074X/?coliid=I246Y6Y3MSEXGM&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,817597074X,Hardcover Books,"Hardcover

₹799.00",2025-07-21T20:00:25.810112
Adbhut: Marvellous Creatures Of Indian Myth And Folklore,Meena Arora Nayak,491.0,216,34,4.5,2.2731481481481484,https://www.amazon.in/dp/9391047238/?coliid=I2JVQ75TF0FDNJ&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9391047238,Hardcover Books,"Hardcover

₹491.00",2025-07-21T20:00:26.151246
1984,George Orwell,132.0,304,131605,4.5,0.4342105263157895,https://www.amazon.in/dp/9389053730/?coliid=I3QHIQIJRSH6AA&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9389053730,Hardcover Books,"Paperback

₹132.00",2025-07-21T20:00:26.836272
1984 | George Orwell | International Bestseller Paperback Book,George Orwell,125.0,,327,4.3,,https://www.amazon.in/dp/8194215811/?coliid=I292OR7TR2VV4U&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,8194215811,Hardcover Books,"Hardcover

₹124.00",2025-07-21T20:00:30.471205
Indian Paper Money Illustrated Guide Book 2021 [Hardcover] SK Imtiaj,SK Imtiaj,1207.0,484,6,4.0,2.493801652892562,https://www.amazon.in/dp/9354574718/?coliid=I206QUXRIWVO4M&colid=31VZFN51IPTZX&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9354574718,Hardcover Books,"Hardcover

₹1,207.00",2025-07-21T20:00:34.921951
