title,author,price,pages,reviews,avg_rating,seller,value_per_page,link,asin,wishlist_name,format,scraped_timestamp
"Start Small, Stay Small: A Developer's Guide to Launching a Startup","Rob Walling, Mike Taber",2876.0,214,702,4.3,GALAXY BOOK25,13.439252336448599,https://www.amazon.in/dp/0615373968/?coliid=I1MD8YBNOD6DJI&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0615373968,Business Books,"Paperback

₹2,876.00",2025-09-22T12:01:27.094737
The Art of Strategy: A Game Theorist's Guide to Success in Business and Life,"Avinash K. Dixit, Barry J. Nalebuff",997.0,512,1299,4.5,Best Price_,1.947265625,https://www.amazon.in/dp/0393337170/?coliid=I2TCXJ1HFP7IPY&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0393337170,Business Books,"Paperback

₹997.00",2025-09-22T12:01:28.707884
Principles For Dealing With The Changing World Order,Ray Dalio,903.0,576,8087,4.6,Cocoblu Retail,1.5677083333333333,https://www.amazon.in/dp/1471196690/?coliid=I2VPVBUWGDL3T6&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1471196690,Business Books,"Hardcover

₹903.00",2025-09-22T12:01:29.037952
The Start-Up Code: Taking Your Company from Seed to Scale,Mukesh Bansal,475.0,410,270,4.9,Cocoblu Retail,1.1585365853658536,https://www.amazon.in/dp/0670097144/?coliid=IYP50JFTE407N&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0670097144,Business Books,"Hardcover

₹475.00",2025-09-22T12:01:29.901599
Billion Dollar Lessons: What You Can Learn from the Most Inexcusable Business Failures of the Last 25 Ye ars,"Paul B. Carroll, Chunka Mui",873.89,336,178,4.4,Inetrade India,2.600863095238095,https://www.amazon.in/dp/1591842891/?coliid=IH1I2NV809SIU&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1591842891,Business Books,"Paperback

₹843.80",2025-09-22T12:01:34.838466
Be Your Future Self Now: The Science of Intentional Transformation,Dr. Benjamin Hardy,1083.0,256,1699,4.6,Cocoblu Retail,4.23046875,https://www.amazon.in/dp/1401974015/?coliid=I2BJRCWY3F4AE1&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1401974015,Business Books,"Paperback

₹1,083.00",2025-09-22T12:01:36.727137
"Mind Management, Not Time Management: Productivity When Creativity Matters: 2 (Getting Art Done)",David Kadavy,299.0,262,897,4.4,Repro Books-On-Demand,1.1412213740458015,https://www.amazon.in/dp/8119623835/?coliid=IKFBJYL120GZ2&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,8119623835,Business Books,"Paperback

₹299.00",2025-09-22T12:01:39.445934
Connect the Dots,Rashmi Bansal,294.0,368,1201,4.4,uRead-Store,0.7989130434782609,https://www.amazon.in/dp/8193182170/?coliid=I1JHWRE95Z5ZWN&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,8193182170,Business Books,"Paperback

₹294.00",2025-09-22T12:01:40.930799
Million Dollar Weekend: The Surprisingly Simple Way to Launch a 7-Figure Business in 48 Hours,Noah Kagan,585.0,240,3361,4.7,Cocoblu Retail,2.4375,https://www.amazon.in/dp/1529146186/?coliid=I38V7DVS990XI5&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1529146186,Business Books,"Paperback

₹585.00",2025-09-22T12:01:43.061069
How to Get Rich: One of the World's Greatest Entrepreneurs Shares His Secrets,Felix Dennis,598.0,320,2402,4.5,Cocoblu Retail,1.86875,https://www.amazon.in/dp/1591842719/?coliid=IAV63GU0444G0&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1591842719,Business Books,"Paperback

₹598.00",2025-09-22T12:01:43.583100
Selling from Your Comfort Zone: The Power of Alignment Marketing,"Stacey Hall, Sam Horn",1309.97,208,59,4.8,Trans Infopreneur Inc,6.297932692307692,https://www.amazon.in/dp/1523001623/?coliid=I2PPSK9RJ3SEB9&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1523001623,Business Books,"Paperback

₹1,309.97",2025-09-22T12:01:48.190868
The 80/20 Principle,Richard Koch,486.0,432,356,4.3,Bargain Book,1.125,https://www.amazon.in/dp/1529370450/?coliid=I3N7XEPCFHV1ND&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1529370450,Business Books,"Paperback

₹486.00",2025-09-22T12:01:49.511346
The Sovereign Individual: Mastering the Transition to the Information Age,"James Dale Davidson, Lord William Rees-Mogg",983.0,448,1730,4.5,Cocoblu Retail,2.1941964285714284,https://www.amazon.in/dp/0684832720/?coliid=I3GX07XH5BEYHR&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0684832720,Business Books,"Paperback

₹983.00",2025-09-22T12:01:52.963509
Challenger Sale : Taking Control of the: Taking Control of the Customer Conversation,"Matthew Dixon, Brent Adamson",611.0,240,5519,4.4,Cocoblu Retail,2.5458333333333334,https://www.amazon.in/dp/0670922854/?coliid=I1MSLQC7WX5GSF&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0670922854,Business Books,"Paperback

₹611.00",2025-09-22T12:01:53.983522
The SaaS Sales Method: Sales As a Science,,,,436,4.6,Fast Media 2,,https://www.amazon.in/dp/198626968X/?coliid=ILWI5S647VWKD&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,198626968X,Business Books,"Paperback

₹2,319.00",2025-09-22T12:01:54.174579
Predictable Revenue: Turn Your Business Into a Sales Machine with the $100 Million Best Practices of Salesforce.com,"Aaron Ross, Marylou Tyler",1271.0,208,2150,4.3,Repro Books-On-Demand,6.110576923076923,https://www.amazon.in/dp/0984380213/?coliid=I2A84I3T72BOXT&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0984380213,Business Books,"Paperback

₹1,271.00",2025-09-22T12:01:59.810346
"The Sales Acceleration Formula: Using Data, Technology, and Inbound Selling to go from $0 to $100 Million",Mark Roberge,995.0,224,1349,4.6,The Ocean BookStore™,4.441964285714286,https://www.amazon.in/dp/B0F1WFTNXZ/?coliid=I3KDO0JZ8487EI&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,B0F1WFTNXZ,Business Books,"Paperback

₹995.00",2025-09-22T12:02:04.055358
Learning How to Learn,Barbara Oakley,569.0,256,1438,4.6,Cocoblu Retail,2.22265625,https://www.amazon.in/dp/0143132547/?coliid=I3QALPLT0ZQVP6&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0143132547,Business Books,"Paperback

₹569.00",2025-09-22T12:02:04.974323
"The Daily Laws: 366 Meditations on Power, Seduction, Mastery, Strategy and Human Nature",Robert Greene,388.0,464,4752,4.6,Cocoblu Retail,0.8362068965517241,https://www.amazon.in/dp/1800816286/?coliid=IAEMY9EZD4D76&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1800816286,Business Books,"Paperback

₹388.00",2025-09-22T12:02:05.923320
On Grand Strategy,John Lewis Gaddis,485.0,384,1211,4.4,Cocoblu Retail,1.2630208333333333,https://www.amazon.in/dp/0141987227/?coliid=I22FTCSAB0UVPW&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0141987227,Business Books,"Paperback

₹485.00",2025-09-22T12:02:07.796805
Selling Is Hard. Buying Is Harder.: How Buyer Enablement Drives Digital Sales and Shortens the Sales Cycle,Garin Hess,1025.0,292,69,4.4,Repro Books-On-Demand,3.51027397260274,https://www.amazon.in/dp/1632992949/?coliid=I3799VVNU2L8OJ&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1632992949,Business Books,"Paperback

₹1,025.00",2025-09-22T12:02:12.869525
"Epic Content Marketing, Second Edition: Break through the Clutter with a Different Story, Get the Most Out of Your Content, and Build a Community in Web3: Memoirs","Joe Pulizzi, Brian Piper",2146.0,348,51,4.7,Cocoblu Retail,6.166666666666667,https://www.amazon.in/dp/1264774451/?coliid=I3UMC11M6W4Y2R&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1264774451,Business Books,"Hardcover

₹2,146.00",2025-09-22T12:02:15.599684
The Art of War - Deluxe Edition,Sun Tzu,348.0,232,7530,4.4,Cocoblu Retail,1.5,https://www.amazon.in/dp/9388369696/?coliid=I23MOIUMUQF882&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9388369696,Business Books,"Hardcover

₹348.00",2025-09-22T12:02:15.888514
Predatory Thinking,Dave Trott,508.0,272,705,4.5,uRead-Store,1.8676470588235294,https://www.amazon.in/dp/1447285344/?coliid=I1VNPF13QMK8BL&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1447285344,Business Books,"Paperback

₹508.00",2025-09-22T12:02:18.326632
"FAST, CHEAP AND VIRAL",Aashish Chopra,248.0,224,590,4.5,Cocoblu Retail,1.1071428571428572,https://www.amazon.in/dp/9351952754/?coliid=I31TQ9EOL70H5H&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9351952754,Business Books,"Paperback

₹248.00",2025-09-22T12:02:23.664728
"Out of the Crisis, Reissue Edition",W. Edwards Deming,858.0,448,465,4.6,Cocoblu Retail,1.9151785714285714,https://www.amazon.in/dp/9387496147/?coliid=IWPIRI6JODLLI&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9387496147,Business Books,"Paperback

₹858.00",2025-09-22T12:02:27.362848
Winnin: How to Win in Business and in Life!,Jack Welch,399.0,384,1743,4.4,aspire india,1.0390625,https://www.amazon.in/dp/0007253141/?coliid=I1GH5N2S2OT4AP&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0007253141,Business Books,"Paperback

₹399.00",2025-09-22T12:02:27.413113
I Love Capitalism!: An American Story,Ken Langone,1369.97,320,1111,4.6,Trans Infopreneur Inc,4.28115625,https://www.amazon.in/dp/073521624X/?coliid=IZSFULVCQ4O6H&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,073521624X,Business Books,"Hardcover

₹1,369.97",2025-09-22T12:02:28.279457
Multipliers : How the Best Leaders Make Everyone Smarter (Revised and Updated),Liz Wiseman,290.03,384,2605,4.6,Cocoblu Retail,0.7552864583333333,https://www.amazon.in/dp/0063359324/?coliid=I2OD2L4QQHX43U&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0063359324,Business Books,"Paperback

₹290.03",2025-09-22T12:02:34.070954
Drive: The Surprising Truth About What Motivates Us,Daniel H. Pink,355.0,256,8727,4.4,Cocoblu Retail,1.38671875,https://www.amazon.in/dp/1786891700/?coliid=IR8A79WUGY0YX&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1786891700,Business Books,"Paperback

₹355.00",2025-09-22T12:02:38.296715
"Power of Habit, The (L): Why We Do What We Do, and How to Change",Charles Duhigg,481.89,400,29924,4.5,uRead-Store,1.204725,https://www.amazon.in/dp/1847946240/?coliid=ILKTMM1M5OARI&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1847946240,Business Books,"Paperback

₹496.00",2025-09-22T12:02:38.814394
THE ART OF SEDUCTION,Robert Greene,547.0,496,10941,4.4,Cocoblu Retail,1.1028225806451613,https://www.amazon.in/dp/1861977697/?coliid=I2Z6SYSNJ1CF1K&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1861977697,Business Books,"Paperback

₹547.00",2025-09-22T12:02:39.877833
Elevate Your Team: Push Beyond Your Leadership Limits to Unlock Success in Yourself and Others,Robert Glazer,1164.0,204,110,4.6,Cocoblu Retail,5.705882352941177,https://www.amazon.in/dp/1728238781/?coliid=I3N0FF8EFWGEB2&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1728238781,Business Books,"Paperback

₹1,164.00",2025-09-22T12:02:44.729654
The Everyday Leader: 14 Marine Corps Traits to Unlock Your Leadership DNA,"Hema Crockett, Michael Crockett, ",1172.0,210,16,4.7,Repro Books-On-Demand,5.580952380952381,https://www.amazon.in/dp/1631953672/?coliid=I33XUON4VC8SU7&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1631953672,Business Books,"Paperback

₹1,172.00",2025-09-22T12:02:46.460673
Think Like a Rocket Scientist: Simple Strategies for Giant Leaps in Work and Life,Ozan Varol,546.0,368,1933,4.5,Cocoblu Retail,1.483695652173913,https://www.amazon.in/dp/0753553600/?coliid=IQTE5NBG3OBA2&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0753553600,Business Books,"Paperback

₹546.00",2025-09-22T12:02:48.339600
Outlive: The Science and Art of Longevity,"Peter Attia, Bill Gifford",609.0,496,18765,4.6,Cocoblu Retail,1.2278225806451613,https://www.amazon.in/dp/1785044559/?coliid=I1Z43GW6RH0NN8&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1785044559,Business Books,"Paperback

₹609.00",2025-09-22T12:02:48.911746
The Compound Effect (English),Darren Hardy,223.0,194,19892,4.6,Cocoblu Retail,1.1494845360824741,https://www.amazon.in/dp/9390924634/?coliid=IHY22ICBPNYNG&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9390924634,Business Books,"Paperback

₹223.00",2025-09-22T12:02:56.240491
SO GOOD THEY CAN'T IGNORE YOU,Cal Newport,285.0,304,8299,4.5,Cocoblu Retail,0.9375,https://www.amazon.in/dp/0349420211/?coliid=IIW1GUCPGBTQ9&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0349420211,Business Books,"Paperback

₹285.00",2025-09-22T12:02:57.431457
Discipline Is Destiny,RYAN HOLIDAY,343.0,352,5083,4.5,Cocoblu Retail,0.9744318181818182,https://www.amazon.in/dp/1788166345/?coliid=I1RXX81313EJWW&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1788166345,Business Books,"Paperback

₹343.00",2025-09-22T12:02:59.074922
Marketing Management | 17th Edition | - Pearson,"Philip Kotler, Kevin Lane Keller, , , ",851.0,672,24,4.2,Cocoblu Retail,1.2663690476190477,https://www.amazon.in/dp/9367138199/?coliid=I20OV50BTBIZFU&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9367138199,Business Books,"Paperback

₹851.00",2025-09-22T12:02:59.402611
Marketing Management 15/e (Old Edition),"Philip Kotler, Keven Lane Keller, ",904.0,870,1448,4.4,Cocoblu Retail,1.0390804597701149,https://www.amazon.in/dp/9332557187/?coliid=I3EGZXXEQWUH1S&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9332557187,Business Books,"Paperback

₹904.00",2025-09-22T12:03:06.924451
Capital in the Twenty-First Century,Thomas Piketty,497.0,816,5004,4.5,Cocoblu Retail,0.6090686274509803,https://www.amazon.in/dp/0674980255/?coliid=I1RLUMAK3SWII8&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0674980255,Business Books,"Paperback

₹497.00",2025-09-22T12:03:07.971937
Competitive Strategy: Techniques for Analyzing Industries and Competitors,E. Michael Porter,554.0,432,1160,4.5,Cocoblu Retail,1.2824074074074074,https://www.amazon.in/dp/0743260880/?coliid=I35FY0N30E3AKU&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0743260880,Business Books,"Paperback

₹554.00",2025-09-22T12:03:09.480946
"Confessions of an Economic Hit Man, 3rd Edition",JOHN PERKINS,645.0,384,555,4.5,Amazing_Buy,1.6796875,https://www.amazon.in/dp/1523007044/?coliid=I3HKOZ6K1WONS1&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1523007044,Business Books,"Paperback

₹645.00",2025-09-22T12:03:09.738960
Poor Charlie’s Almanack: The Essential Wit and Wisdom of Charles T. Munger,"Charles T. Munger, , , ",2420.55,384,2949,4.6,Atlantic Publishers and Distributors,6.303515625,https://www.amazon.in/dp/1953953239/?coliid=I80DMH5J97ASL&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1953953239,Business Books,"Hardcover

₹2,420.55",2025-09-22T12:03:17.636576
Expectation Effect: How Your Mindset Can Transform Your Life,David Robson,825.0,304,1103,4.5,Cocoblu Retail,2.713815789473684,https://www.amazon.in/dp/1838853308/?coliid=I16LQO7S4O8C4R&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1838853308,Business Books,"Paperback

₹825.00",2025-09-22T12:03:18.953459
"They Ask, You Answer: A Revolutionary Approach to Inbound Sales, Content Marketing, and Today's Digital Consumer, Revised & Updated","Marcus Sheridan, Krista Kotrla",1564.0,332,891,4.7,Cocoblu Retail,4.710843373493976,https://www.amazon.in/dp/1119610141/?coliid=I1SCX3AZGV0679&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1119610141,Business Books,"Hardcover

₹1,564.00",2025-09-22T12:03:19.846396
Save the Cat!: The Last Book on Screenwriting You'll Ever Need,Blake Snyder,850.0,216,7687,4.5,BOOKZONE INDIA,3.935185185185185,https://www.amazon.in/dp/1932907009/?coliid=I3F8QLH40SPPDT&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1932907009,Business Books,"Paperback

₹850.00",2025-09-22T12:03:28.924688
Marketing 5.0,"Hermawan Kartajaya, , ",1484.0,224,585,4.6,Cocoblu Retail,6.625,https://www.amazon.in/dp/1119668514/?coliid=I2XQ81IHKXNUY9&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1119668514,Business Books,"Hardcover

₹1,484.00",2025-09-22T12:03:29.534223
Traction: How Any Startup Can Achieve Explosive Customer Growth,"Gabriel Weinberg, Justin Mares",639.0,240,1999,4.5,FOUNTAINHEAD,2.6625,https://www.amazon.in/dp/0241242533/?coliid=I1QVGOQTKHYMBP&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0241242533,Business Books,"Paperback

₹639.00",2025-09-22T12:03:29.662402
A Million Miles in a Thousand Years: How I Learned to Live a Better Story,Donald Miller,1345.0,304,2715,4.6,Repro Books-On-Demand,4.4243421052631575,https://www.amazon.in/dp/1400202981/?coliid=I2N55XOU4GJSHS&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1400202981,Business Books,"Paperback

₹1,345.00",2025-09-22T12:03:29.867878
"Brain That Changes Itself, The",Norman Doidge,483.0,448,5044,4.5,Cocoblu Retail,1.078125,https://www.amazon.in/dp/014103887X/?coliid=IZTRZRWRN3PVE&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,014103887X,Business Books,"Paperback

₹483.00",2025-09-22T12:03:39.822626
Tested advertising methods,John Caples,1777.0,306,137,4.5,Peacockbooks,5.80718954248366,https://www.amazon.in/dp/B0DDTZ8VT2/?coliid=I1NBZ08J1ZHQ6G&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,B0DDTZ8VT2,Business Books,"Paperback

₹1,777.00",2025-09-22T12:03:40.991640
"The Science of Rapid Skill Acquisition: Advanced Methods to Learn, Remember, and Master New Skills and Information",Peter Hollins,1397.0,256,908,4.3,Repro Books-On-Demand,5.45703125,https://www.amazon.in/dp/1647430496/?coliid=IW43BFI7XVAAQ&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1647430496,Business Books,"Hardcover

₹1,397.00",2025-09-22T12:03:42.343422
Why We Remember: Revealing the Hidden Power of Memory,Dr Charan Ranganath,385.0,304,592,4.4,Cocoblu Retail,1.2664473684210527,https://www.amazon.in/dp/0571374174/?coliid=I2BMMA0ZL042TF&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0571374174,Business Books,"Paperback

₹385.00",2025-09-22T12:03:42.561973
The New Strategic Brand Management: Advanced Insights and Strategic Thinking (New Strategic Brand Management: Creating & Sustaining Brand Equity),Jean-Noel Kapferer,4452.0,512,102,4.4,Repro Books-On-Demand,8.6953125,https://www.amazon.in/dp/0749465158/?coliid=I5S3TRTF400RT&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0749465158,Business Books,"Paperback

₹4,452.00",2025-09-22T12:03:48.191165
Building Strong Brands,David Aaker,480.0,400,213,4.3,uRead-Store,1.2,https://www.amazon.in/dp/1849830401/?coliid=IRGGG518FVNZQ&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1849830401,Business Books,"Paperback

₹480.00",2025-09-22T12:03:50.146627
MANAGING BRAND EQUITY,David A. Aaker,852.0,299,81,4.6,Sunrise Book store,2.849498327759197,https://www.amazon.in/dp/0029001013/?coliid=IXB7BW1NJ1JSG&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0029001013,Business Books,"Hardcover

₹852.00",2025-09-22T12:03:51.601578
Art Thief: The Liberation of Paris in 1944,Michael Finkel,489.0,240,9712,4.2,Cocoblu Retail,2.0375,https://www.amazon.in/dp/1471186245/?coliid=I1X962H7M9JKXQ&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1471186245,Business Books,"Paperback

₹489.00",2025-09-22T12:03:57.566910
BLOOD AND OIL : MOHAMMED BIN SALMAN'S RUTHLESS QUEST FOR GLOBAL POWER: 'THE EXPLOSIVE NEW BOOK',"Bradley Hope, Justin Scheck",427.0,368,3158,4.5,Cocoblu Retail,1.1603260869565217,https://www.amazon.in/dp/1529347890/?coliid=I1DBKAQVJ4IINP&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1529347890,Business Books,"Paperback

₹427.00",2025-09-22T12:03:59.444659
BILLION DOLLAR WHALE,"Bradley Hope, Tom Wright",462.0,448,7287,4.5,Cocoblu Retail,1.03125,https://www.amazon.in/dp/0306873575/?coliid=I3DM07BI181AYX&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0306873575,Business Books,"Paperback

₹462.00",2025-09-22T12:04:01.403902
Chaos Monkeys: Inside the Silicon Valley Money Machine,Antonio Garcia Martinez,880.0,528,3712,4.2,uRead-Store,1.6666666666666667,https://www.amazon.in/dp/1785036467/?coliid=I1AZL5N5S7FVJV&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1785036467,Business Books,"Paperback

₹880.00",2025-09-22T12:04:09.967715
Lean Startup (L): How Constant Innovation Creates Radically Successful Businesses,Eric Ries,551.0,336,14587,4.5,Cocoblu Retail,1.6398809523809523,https://www.amazon.in/dp/0670921602/?coliid=I37KAUPL7L42OB&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0670921602,Business Books,"Paperback

₹551.00",2025-09-22T12:04:10.153294
"GETTING THINGS DONE, (REVISED AND UPDATED) B FORMAT",David Allen,288.0,352,6699,4.4,Cocoblu Retail,0.8181818181818182,https://www.amazon.in/dp/0349410151/?coliid=I2IQ4EDQANZCTD&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0349410151,Business Books,"Paperback

₹288.00",2025-09-22T12:04:11.612988
SPIN SELLING,Neil Rackham,2708.0,216,2365,4.6,Atlantic Publishers and Distributors,12.537037037037036,https://www.amazon.in/dp/0070511136/?coliid=I32SKAP7AXDX3W&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0070511136,Business Books,"Hardcover

₹2,708.00",2025-09-22T12:04:12.644610
"Limitless: Upgrade Your Brain, Learn Anything Faster, and Unlock Your Exceptional Life",Jim Kwik,426.0,344,18571,4.6,Cocoblu Retail,1.2383720930232558,https://www.amazon.in/dp/9388302427/?coliid=I11IHKQ31OQ87G&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9388302427,Business Books,"Hardcover

₹426.00",2025-09-22T12:04:18.885100
The Creative Act: A Way of Being,Rick Rubin,1560.0,432,9930,4.6,Amazing_Buy,3.611111111111111,https://www.amazon.in/dp/1838858636/?coliid=I3CVKTAJVEDIO5&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1838858636,Business Books,"Hardcover

₹1,560.00",2025-09-22T12:04:20.153991
Persuasion IQ: The 10 Skills You Need to Get Exactly What You Want,Kurt Mortensen,523.95,336,22,4.0,,1.5593750000000002,https://www.amazon.in/dp/B00BZFZJLE/?coliid=I2K1BWTVAS67DH&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,B00BZFZJLE,Business Books,"Kindle Edition

₹523.95
Available instantly",2025-09-22T12:04:20.795584
Influence Without Authority,"Allan R. Cohen, David L. Bradford",1877.0,306,342,4.4,Sunrise Book store,6.133986928104576,https://www.amazon.in/dp/1119347718/?coliid=I3VVLXLCF3UAWF&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1119347718,Business Books,"Hardcover

₹1,877.00",2025-09-22T12:04:22.312959
Start with No,Jim Camp,1415.97,288,1323,4.6,Trans Infopreneur Inc,4.9165625,https://www.amazon.in/dp/0609608002/?coliid=I28AUGO69TQDY&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0609608002,Business Books,"Hardcover

₹1,415.97",2025-09-22T12:04:25.872105
The Art of Negotiation: How to Improvise Agreement in a Chaotic World,Michael Wheeler,2043.0,320,192,4.5,SSNBooks,6.384375,https://www.amazon.in/dp/1451690428/?coliid=I26FYPALJH68V7&colid=1YZ6P9CMSTI9C&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1451690428,Business Books,"Hardcover

₹2,043.00",2025-09-22T12:04:30.832689
DIFFICULT CONVERSATIONS,"Sheila Heen, Douglas Stone",461.0,352,660,4.5,Cocoblu Retail,1.3096590909090908,https://www.amazon.in/dp/0670921343/?coliid=IK70BXM8F6DIZ&colid=1YZ6P9CMSTI9C&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0670921343,Business Books,"Paperback

₹461.00",2025-09-22T12:04:32.726204
